participant,correctRTs,RT_log,accuracy,congruent,SizeCond,CurvCond,condition,image,current_task
17,570,6.3456363608286,0.75,1,B,C,06-CurvTask-BigCurvy,BigCurvy_08,JudgeSize
17,571,6.34738920965601,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_09,JudgeSize
17,373,5.92157841964382,0.75,1,B,C,06-CurvTask-BigCurvy,BigCurvy_10,JudgeSize
17,NaN,NaN,NaN,1,B,C,06-CurvTask-BigCurvy,BigCurvy_11,JudgeSize
17,526,6.26530121273771,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_13,JudgeSize
17,460,6.13122648948314,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_17,JudgeSize
17,644,6.44590497028568,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_18,JudgeSize
17,489.5,6.19337141978745,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_22,JudgeSize
17,585,6.37161184723186,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_23,JudgeSize
17,611,6.41008830937483,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_25,JudgeSize
17,575,6.35182140124686,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_26,JudgeSize
17,708.5,6.56239621243919,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_29,JudgeSize
17,506,6.22620652860429,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_34,JudgeSize
17,520,6.25382881157547,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_38,JudgeSize
17,643,6.46614472423762,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_41,JudgeSize
17,600,6.39692965521615,0.75,1,B,C,06-CurvTask-BigCurvy,BigCurvy_44,JudgeSize
17,641,6.46302945692067,0.75,1,B,C,06-CurvTask-BigCurvy,BigCurvy_46,JudgeSize
17,535,6.28226674689601,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_48,JudgeSize
17,622,6.42561710659125,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_50,JudgeSize
17,544.5,6.29968197635331,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_51,JudgeSize
17,605.5,6.39863230845017,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_52,JudgeSize
17,511,6.23636193086065,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_53,JudgeSize
17,490,6.19440539110467,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_54,JudgeSize
17,421,6.04258769536161,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_55,JudgeSize
17,529.5,6.27004593799516,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_57,JudgeSize
17,551,6.30536371270554,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_58,JudgeSize
17,560,6.3275779177303,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_62,JudgeSize
17,488,6.18878247183019,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_64,JudgeSize
17,600.5,6.39678796847624,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_65,JudgeSize
17,579,6.361302477573,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_68,JudgeSize
17,654,6.48198267852484,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_69,JudgeSize
17,607,6.38926707216477,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_72,JudgeSize
17,594,6.37392368338259,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_74,JudgeSize
17,577.5,6.35262636118792,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_75,JudgeSize
17,492,6.19846012602178,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_76,JudgeSize
17,553,6.31535800152233,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_77,JudgeSize
17,505.5,6.22537141369433,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_82,JudgeSize
17,505,6.22446235103208,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_83,JudgeSize
17,583,6.36818718635049,0.75,1,B,C,06-CurvTask-BigCurvy,BigCurvy_84,JudgeSize
17,589.5,6.37784502215739,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_01,JudgeSize
17,537.5,6.28588884753223,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_02,JudgeSize
17,523.5,6.25848531551598,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_03,JudgeSize
17,537,6.28523286393144,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_04,JudgeSize
17,1053,6.95939851213398,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_08,JudgeSize
17,522,6.25590106465843,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_09,JudgeSize
17,574,6.35262939631957,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_10,JudgeSize
17,554,6.31606219362336,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_11,JudgeSize
17,608,6.41017488196617,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_15,JudgeSize
17,500.5,6.21560310772162,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_17,JudgeSize
17,656.5,6.43898532652547,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_21,JudgeSize
17,826,6.71659477352098,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_22,JudgeSize
17,809,6.69451304131602,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_23,JudgeSize
17,732,6.59371494206649,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_24,JudgeSize
17,481.5,6.17624532398889,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_25,JudgeSize
17,590.5,6.35267795592044,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_26,JudgeSize
17,604.5,6.40351114847929,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_27,JudgeSize
17,583.5,6.36719027981631,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_29,JudgeSize
17,627.5,6.43281083832959,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_30,JudgeSize
17,989,6.89669433162271,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_31,JudgeSize
17,NaN,NaN,NaN,NaN,S,B,07-CurvTask-SmallBoxy,SmallBoxy_33,JudgeSize
17,815,6.70318811324086,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_35,JudgeSize
17,543.5,6.29799542892851,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_36,JudgeSize
17,463.5,6.13831681011686,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_37,JudgeSize
17,680,6.52209279817015,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_41,JudgeSize
17,572,6.33393226273181,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_42,JudgeSize
17,485.5,6.17860224376704,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_44,JudgeSize
17,NaN,NaN,NaN,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_45,JudgeSize
17,629.5,6.40956043341725,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_46,JudgeSize
17,685.5,6.49783059202647,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_48,JudgeSize
17,769,6.62799238298955,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_50,JudgeSize
17,644,6.46769872610435,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_51,JudgeSize
17,506,6.22355752616607,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_54,JudgeSize
17,647,6.46384654394473,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_55,JudgeSize
17,480,6.17378610390194,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_57,JudgeSize
17,558,6.32327223608494,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_58,JudgeSize
17,822.5,6.67435090980753,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_66,JudgeSize
17,609.5,6.41042639850801,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_71,JudgeSize
17,565.5,6.33728444462048,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_72,JudgeSize
17,531,6.27346761522634,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_74,JudgeSize
17,561,6.32232021537157,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_76,JudgeSize
17,549,6.30809844150953,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_78,JudgeSize
17,734,6.57127414228171,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_81,JudgeSize
17,773,6.64792299276554,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_83,JudgeSize
17,656,6.48616078894409,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_84,JudgeSize
17,457.5,6.12564249417586,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_01,JudgeSize
17,547.5,6.2957627521865,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_03,JudgeSize
17,662.5,6.47774809218337,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_04,JudgeSize
17,522.5,6.25849264334855,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_06,JudgeSize
17,583,6.34579792290446,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_07,JudgeSize
17,494.5,6.20292055796392,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_08,JudgeSize
17,603,6.38825483604859,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_09,JudgeSize
17,828,6.71901315438526,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_15,JudgeSize
17,504,6.22257626807137,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_16,JudgeSize
17,573.5,6.33886557735323,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_17,JudgeSize
17,498,6.21059201257356,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_18,JudgeSize
17,628.5,6.43115601803337,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_19,JudgeSize
17,521.5,6.24243140090515,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_22,JudgeSize
17,557,6.32069874073551,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_24,JudgeSize
17,753.5,6.61913187653957,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_26,JudgeSize
17,524,6.24442133681047,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_27,JudgeSize
17,584.5,6.36797972265734,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_28,JudgeSize
17,475.5,6.16314413779187,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_29,JudgeSize
17,631.5,6.44809762834404,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_31,JudgeSize
17,500.5,6.21308578332908,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_32,JudgeSize
17,NaN,NaN,NaN,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_34,JudgeSize
17,564.5,6.32808025804031,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_36,JudgeSize
17,510,6.23205029934894,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_38,JudgeSize
17,571.5,6.3193364546228,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_39,JudgeSize
17,539,6.289715570909,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_40,JudgeSize
17,456,6.12208626924571,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_41,JudgeSize
17,495,6.19983395727375,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_42,JudgeSize
17,482,6.17716657758555,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_44,JudgeSize
17,598,6.39285056136541,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_45,JudgeSize
17,508,6.23043300763525,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_48,JudgeSize
17,734,6.59850902861452,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_49,JudgeSize
17,579,6.36081900945765,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_50,JudgeSize
17,496,6.20576230985649,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_53,JudgeSize
17,760,6.63331843328038,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_54,JudgeSize
17,607,6.37110753863998,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_56,JudgeSize
17,655.5,6.48480885504229,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_57,JudgeSize
17,528.5,6.25379552644393,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_59,JudgeSize
17,478,6.16873463056942,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_63,JudgeSize
17,615,6.42162226780652,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_71,JudgeSize
17,569,6.34388043412633,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_72,JudgeSize
17,522,6.24885407144457,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_73,JudgeSize
17,753,6.62406522779989,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_79,JudgeSize
17,543,6.29302107603596,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_80,JudgeSize
17,562,6.32047545710334,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_81,JudgeSize
17,559.5,6.327039933952,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_83,JudgeSize
18,651,6.46237677413163,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_02,JudgeCurviness
18,713.5,6.55421335583273,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_03,JudgeCurviness
18,564,6.33501495364071,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_04,JudgeCurviness
18,499.5,6.20466590310284,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_09,JudgeCurviness
18,805,6.67269026036469,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_11,JudgeCurviness
18,865,6.76272950693188,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_12,JudgeCurviness
18,582.5,6.36706055059584,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_14,JudgeCurviness
18,557.5,6.30919709721741,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_18,JudgeCurviness
18,534,6.27836475857167,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_19,JudgeCurviness
18,693,6.54027044127525,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_22,JudgeCurviness
18,681,6.52317294549021,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_25,JudgeCurviness
18,591.5,6.37956203900402,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_30,JudgeCurviness
18,637.5,6.45725861100781,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_33,JudgeCurviness
18,NaN,NaN,NaN,NaN,B,B,01-SizeTask-BigBoxy,BigBoxy_35,JudgeCurviness
18,732,6.59493997985623,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_37,JudgeCurviness
18,730.5,6.5693053361911,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_39,JudgeCurviness
18,608.5,6.4046202062353,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_41,JudgeCurviness
18,730.5,6.58129179544535,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_42,JudgeCurviness
18,736.5,6.59704053326746,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_44,JudgeCurviness
18,NaN,NaN,NaN,NaN,B,B,01-SizeTask-BigBoxy,BigBoxy_45,JudgeCurviness
18,656,6.47163629801525,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_46,JudgeCurviness
18,510,6.2325599381287,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_49,JudgeCurviness
18,693,6.54002847416136,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_51,JudgeCurviness
18,649,6.47542796835473,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_55,JudgeCurviness
18,660.5,6.48659514439492,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_58,JudgeCurviness
18,900,6.79067261975699,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_59,JudgeCurviness
18,646.5,6.42413691990259,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_60,JudgeCurviness
18,672,6.50997481343872,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_61,JudgeCurviness
18,724,6.58479139238572,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_62,JudgeCurviness
18,634,6.45204895443723,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_63,JudgeCurviness
18,519.5,6.24509920088959,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_64,JudgeCurviness
18,664.5,6.49487292639474,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_66,JudgeCurviness
18,779,6.65784952773069,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_69,JudgeCurviness
18,475.5,6.16407433765442,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_71,JudgeCurviness
18,618.5,6.42599859135889,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_72,JudgeCurviness
18,890,6.78630913895067,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_73,JudgeCurviness
18,770.5,6.64551607887225,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_75,JudgeCurviness
18,632,6.44373553952779,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_76,JudgeCurviness
18,597,6.3919171133926,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_78,JudgeCurviness
18,521,6.25575004175337,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_79,JudgeCurviness
18,614,6.41977073758406,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_80,JudgeCurviness
18,629.5,6.44485487415567,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_81,JudgeCurviness
18,701.5,6.54708070712009,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_82,JudgeCurviness
18,856,6.74658746350631,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_83,JudgeCurviness
18,612.5,6.41453278308346,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_84,JudgeCurviness
18,617.5,6.42495438814166,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_01,JudgeCurviness
18,547,6.30313696198162,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_02,JudgeCurviness
18,NaN,NaN,NaN,NaN,B,C,02-SizeTask-BigCurvy,BigCurvy_03,JudgeCurviness
18,632,6.44575005278745,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_05,JudgeCurviness
18,525,6.25543311373332,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_06,JudgeCurviness
18,752,6.62193993971907,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_07,JudgeCurviness
18,NaN,NaN,NaN,0,B,C,02-SizeTask-BigCurvy,BigCurvy_08,JudgeCurviness
18,753,6.60066860316908,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_09,JudgeCurviness
18,575,6.346245408022,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_10,JudgeCurviness
18,568,6.34212141872115,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_11,JudgeCurviness
18,637.5,6.45753920567895,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_13,JudgeCurviness
18,569,6.34388043412633,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_17,JudgeCurviness
18,732,6.57660145627765,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_18,JudgeCurviness
18,702,6.54173122655657,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_22,JudgeCurviness
18,514,6.24222326545517,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_23,JudgeCurviness
18,558.5,6.32047060200379,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_25,JudgeCurviness
18,658,6.48920493132532,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_26,JudgeCurviness
18,495,6.17828189012007,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_29,JudgeCurviness
18,603,6.40191719672719,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_34,JudgeCurviness
18,510,6.22032528723502,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_38,JudgeCurviness
18,546,6.25889184789066,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_41,JudgeCurviness
18,595.5,6.38647386757359,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_44,JudgeCurviness
18,826,6.71659477352098,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_46,JudgeCurviness
18,667,6.50279004591562,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_48,JudgeCurviness
18,666,6.50128967054039,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_50,JudgeCurviness
18,639.5,6.45166817080098,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_51,JudgeCurviness
18,657,6.48768401848461,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_52,JudgeCurviness
18,620.5,6.43003155544446,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_53,JudgeCurviness
18,610,6.41345895716736,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_54,JudgeCurviness
18,621,6.43133108193348,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_55,JudgeCurviness
18,480,6.17378610390194,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_57,JudgeCurviness
18,739,6.58309921405418,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_58,JudgeCurviness
18,602,6.40025744530882,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_62,JudgeCurviness
18,622.5,6.42000023321507,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_64,JudgeCurviness
18,634,6.42849529593619,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_65,JudgeCurviness
18,NaN,NaN,NaN,NaN,B,C,02-SizeTask-BigCurvy,BigCurvy_68,JudgeCurviness
18,520.5,6.25462329837494,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_69,JudgeCurviness
18,586.5,6.3729061017304,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_72,JudgeCurviness
18,676,6.51619307604296,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_74,JudgeCurviness
18,626,6.43769404641839,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_75,JudgeCurviness
18,571,6.34738920965601,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_76,JudgeCurviness
18,569,6.34372597536405,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_77,JudgeCurviness
18,576.5,6.35683954665238,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_82,JudgeCurviness
18,687,6.53233429222235,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_83,JudgeCurviness
18,600,6.36810921364078,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_84,JudgeCurviness
18,684.5,6.52867557204143,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_01,JudgeCurviness
18,739.5,6.60596308172332,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_02,JudgeCurviness
18,821.5,6.67339305510846,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_03,JudgeCurviness
18,635,6.45218949733172,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_04,JudgeCurviness
18,742,6.60908671612515,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_08,JudgeCurviness
18,750,6.56840427091791,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_09,JudgeCurviness
18,678.5,6.51923212163393,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_10,JudgeCurviness
18,645.5,6.47002251030263,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_11,JudgeCurviness
18,718,6.55415656669075,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_15,JudgeCurviness
18,611.5,6.41581833738316,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_17,JudgeCurviness
18,753,6.60986571915905,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_21,JudgeCurviness
18,692,6.53958595561767,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_22,JudgeCurviness
18,668.5,6.47140539174593,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_23,JudgeCurviness
18,603,6.40168475021664,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_24,JudgeCurviness
18,852.5,6.6963479057605,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_25,JudgeCurviness
18,677.5,6.50123330469443,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_26,JudgeCurviness
18,700,6.53155184931458,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_27,JudgeCurviness
18,671,6.50876913697168,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_29,JudgeCurviness
18,762,6.6236011750869,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_30,JudgeCurviness
18,629,6.43971259938097,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_31,JudgeCurviness
18,488,6.18866662748235,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_33,JudgeCurviness
18,480.5,6.16573552746225,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_35,JudgeCurviness
18,638,6.45328140017269,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_36,JudgeCurviness
18,698.5,6.53226118885724,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_37,JudgeCurviness
18,737.5,6.60235310349944,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_41,JudgeCurviness
18,784,6.66372442939842,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_42,JudgeCurviness
18,963.5,6.85720381627954,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_44,JudgeCurviness
18,668,6.50340891834407,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_45,JudgeCurviness
18,522,6.25305898848268,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_46,JudgeCurviness
18,850,6.73465527985976,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_48,JudgeCurviness
18,520.5,6.2535883691568,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_50,JudgeCurviness
18,1011,6.91674988866192,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_51,JudgeCurviness
18,726.5,6.57429034036068,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_54,JudgeCurviness
18,688,6.5334073630124,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_55,JudgeCurviness
18,766,6.64118216974059,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_57,JudgeCurviness
18,696,6.54244185387742,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_58,JudgeCurviness
18,660,6.49194590107366,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_66,JudgeCurviness
18,651.5,6.47494696440904,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_71,JudgeCurviness
18,619,6.4281052726846,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_72,JudgeCurviness
