participant,correctRTs,RT_log,congruent,SizeCond,CurvCond,image,current_task
12,700,6.5510803350434,0,Sm,Cu,SmallCurvy_27,JudgeCurviness
12,NaN,NaN,0,Sm,Cu,SmallCurvy_28,JudgeCurviness
12,550,6.30991827822652,0,Sm,Cu,SmallCurvy_29,JudgeCurviness
12,619,6.4281052726846,0,Sm,Cu,SmallCurvy_31,JudgeCurviness
12,581,6.36475075685191,0,Sm,Cu,SmallCurvy_32,JudgeCurviness
12,525,6.26339826259162,0,Sm,Cu,SmallCurvy_34,JudgeCurviness
12,579,6.361302477573,0,Sm,Cu,SmallCurvy_36,JudgeCurviness
12,567,6.34035930372775,0,Sm,Cu,SmallCurvy_38,JudgeCurviness
12,598,6.39359075395063,0,Sm,Cu,SmallCurvy_39,JudgeCurviness
12,493,6.20050917404269,0,Sm,Cu,SmallCurvy_40,JudgeCurviness
12,452,6.11368217983223,0,Sm,Cu,SmallCurvy_41,JudgeCurviness
12,413,6.02344759296103,0,Sm,Cu,SmallCurvy_42,JudgeCurviness
12,666,6.50128967054039,0,Sm,Cu,SmallCurvy_44,JudgeCurviness
12,496,6.20657592672493,0,Sm,Cu,SmallCurvy_45,JudgeCurviness
12,663,6.49677499018586,0,Sm,Cu,SmallCurvy_48,JudgeCurviness
12,540,6.29156913955832,0,Sm,Cu,SmallCurvy_49,JudgeCurviness
12,475,6.16331480403464,0,Sm,Cu,SmallCurvy_50,JudgeCurviness
12,474,6.16120732169508,0,Sm,Cu,SmallCurvy_53,JudgeCurviness
12,505,6.22455842927536,0,Sm,Cu,SmallCurvy_54,JudgeCurviness
12,594,6.38687931936265,0,Sm,Cu,SmallCurvy_56,JudgeCurviness
12,755,6.62671774924902,0,Sm,Cu,SmallCurvy_57,JudgeCurviness
12,436,6.07764224334903,0,Sm,Cu,SmallCurvy_59,JudgeCurviness
12,NaN,NaN,0,Sm,Cu,SmallCurvy_63,JudgeCurviness
12,617,6.42486902390539,0,Sm,Cu,SmallCurvy_71,JudgeCurviness
12,554,6.31716468674728,0,Sm,Cu,SmallCurvy_72,JudgeCurviness
12,621,6.43133108193348,0,Sm,Cu,SmallCurvy_73,JudgeCurviness
12,518,6.24997524225948,0,Sm,Cu,SmallCurvy_79,JudgeCurviness
12,745,6.61338421837956,0,Sm,Cu,SmallCurvy_80,JudgeCurviness
12,601,6.39859493453521,0,Sm,Cu,SmallCurvy_81,JudgeCurviness
12,426,6.05443934626937,0,Sm,Cu,SmallCurvy_83,JudgeCurviness
13,529,6.2709884318583,1,Bi,Bo,BigBoxy_02,JudgeSize
13,687,6.53233429222235,1,Bi,Bo,BigBoxy_03,JudgeSize
13,552,6.31354804627709,1,Bi,Bo,BigBoxy_04,JudgeSize
13,625,6.4377516497364,1,Bi,Bo,BigBoxy_09,JudgeSize
13,572,6.3491389913798,1,Bi,Bo,BigBoxy_11,JudgeSize
13,378,5.93489419561959,1,Bi,Bo,BigBoxy_12,JudgeSize
13,697,6.54678541076052,1,Bi,Bo,BigBoxy_14,JudgeSize
13,545,6.30078579466324,1,Bi,Bo,BigBoxy_19,JudgeSize
13,NaN,NaN,1,Bi,Bo,BigBoxy_22,JudgeSize
13,711,6.56667242980324,1,Bi,Bo,BigBoxy_25,JudgeSize
13,646,6.4707995037826,1,Bi,Bo,BigBoxy_30,JudgeSize
13,527,6.26720054854136,1,Bi,Bo,BigBoxy_33,JudgeSize
13,691,6.53813982376767,1,Bi,Bo,BigBoxy_35,JudgeSize
13,693,6.5410299991899,1,Bi,Bo,BigBoxy_37,JudgeSize
13,641,6.46302945692067,1,Bi,Bo,BigBoxy_39,JudgeSize
13,680,6.52209279817015,1,Bi,Bo,BigBoxy_42,JudgeSize
13,611,6.4150969591716,1,Bi,Bo,BigBoxy_44,JudgeSize
13,689,6.53524127101366,1,Bi,Bo,BigBoxy_45,JudgeSize
13,624,6.43615036836943,1,Bi,Bo,BigBoxy_46,JudgeSize
13,625,6.4377516497364,1,Bi,Bo,BigBoxy_49,JudgeSize
13,668,6.50428817353665,1,Bi,Bo,BigBoxy_51,JudgeSize
13,637,6.45676965557216,1,Bi,Bo,BigBoxy_55,JudgeSize
13,470,6.1527326947041,1,Bi,Bo,BigBoxy_58,JudgeSize
13,650,6.47697236288968,1,Bi,Bo,BigBoxy_60,JudgeSize
13,665,6.49978704065585,1,Bi,Bo,BigBoxy_61,JudgeSize
13,668,6.50428817353665,1,Bi,Bo,BigBoxy_62,JudgeSize
13,559,6.3261494731551,1,Bi,Bo,BigBoxy_63,JudgeSize
13,513,6.24027584517077,1,Bi,Bo,BigBoxy_64,JudgeSize
13,638,6.45833828334479,1,Bi,Bo,BigBoxy_66,JudgeSize
13,836,6.7286286130847,1,Bi,Bo,BigBoxy_69,JudgeSize
13,583,6.36818718635049,1,Bi,Bo,BigBoxy_71,JudgeSize
13,513,6.24027584517077,1,Bi,Bo,BigBoxy_72,JudgeSize
13,643,6.46614472423762,1,Bi,Bo,BigBoxy_73,JudgeSize
13,732,6.59578051396131,1,Bi,Bo,BigBoxy_75,JudgeSize
13,541,6.29341927884648,1,Bi,Bo,BigBoxy_76,JudgeSize
13,547,6.30444880242198,1,Bi,Bo,BigBoxy_78,JudgeSize
13,809,6.69579891705849,1,Bi,Bo,BigBoxy_79,JudgeSize
13,837,6.72982407048948,1,Bi,Bo,BigBoxy_80,JudgeSize
13,596,6.39024066706535,1,Bi,Bo,BigBoxy_81,JudgeSize
13,501,6.21660610108486,1,Bi,Bo,BigBoxy_82,JudgeSize
13,691,6.53813982376767,1,Bi,Bo,BigBoxy_83,JudgeSize
13,574,6.35262939631957,1,Bi,Bo,BigBoxy_84,JudgeSize
13,690,6.5366915975913,1,Bi,Cu,BigCurvy_01,JudgeSize
13,586,6.37331978957701,1,Bi,Cu,BigCurvy_03,JudgeSize
13,489,6.19236248947487,1,Bi,Cu,BigCurvy_05,JudgeSize
13,593,6.38519439899773,1,Bi,Cu,BigCurvy_06,JudgeSize
13,726,6.5875500148248,1,Bi,Cu,BigCurvy_07,JudgeSize
13,633,6.45047042214418,1,Bi,Cu,BigCurvy_08,JudgeSize
13,667,6.50279004591562,1,Bi,Cu,BigCurvy_11,JudgeSize
13,567,6.34035930372775,1,Bi,Cu,BigCurvy_13,JudgeSize
13,626,6.4393503711001,1,Bi,Cu,BigCurvy_17,JudgeSize
13,611,6.4150969591716,1,Bi,Cu,BigCurvy_18,JudgeSize
13,645,6.46925031679577,1,Bi,Cu,BigCurvy_22,JudgeSize
13,967,6.87419849545329,1,Bi,Cu,BigCurvy_23,JudgeSize
13,650,6.47697236288968,1,Bi,Cu,BigCurvy_25,JudgeSize
13,668,6.50428817353665,1,Bi,Cu,BigCurvy_26,JudgeSize
13,708,6.56244409369372,1,Bi,Cu,BigCurvy_34,JudgeSize
13,502,6.21860011969173,1,Bi,Cu,BigCurvy_38,JudgeSize
13,538,6.28785856016178,1,Bi,Cu,BigCurvy_41,JudgeSize
13,577,6.3578422665081,1,Bi,Cu,BigCurvy_44,JudgeSize
13,1024,6.93147180559945,1,Bi,Cu,BigCurvy_46,JudgeSize
13,604,6.40357419793482,1,Bi,Cu,BigCurvy_48,JudgeSize
13,660,6.49223983502047,1,Bi,Cu,BigCurvy_50,JudgeSize
13,700,6.5510803350434,1,Bi,Cu,BigCurvy_51,JudgeSize
13,503,6.22059017009974,1,Bi,Cu,BigCurvy_52,JudgeSize
13,615,6.42162226780652,1,Bi,Cu,BigCurvy_53,JudgeSize
13,649,6.47543271670409,1,Bi,Cu,BigCurvy_54,JudgeSize
13,814,6.70196036600254,1,Bi,Cu,BigCurvy_57,JudgeSize
13,544,6.29894924685594,1,Bi,Cu,BigCurvy_58,JudgeSize
13,648,6.47389069635227,1,Bi,Cu,BigCurvy_62,JudgeSize
13,554,6.31716468674728,1,Bi,Cu,BigCurvy_64,JudgeSize
13,465,6.14203740558736,1,Bi,Cu,BigCurvy_65,JudgeSize
13,583,6.36818718635049,1,Bi,Cu,BigCurvy_68,JudgeSize
13,682,6.52502965784346,1,Bi,Cu,BigCurvy_69,JudgeSize
13,577,6.3578422665081,1,Bi,Cu,BigCurvy_72,JudgeSize
13,550,6.30991827822652,1,Bi,Cu,BigCurvy_74,JudgeSize
13,585,6.37161184723186,1,Bi,Cu,BigCurvy_75,JudgeSize
13,640,6.46146817635372,1,Bi,Cu,BigCurvy_77,JudgeSize
13,601,6.39859493453521,1,Bi,Cu,BigCurvy_82,JudgeSize
13,589,6.37842618365159,1,Bi,Cu,BigCurvy_83,JudgeSize
13,747,6.61606518513282,1,Sm,Bo,SmallBoxy_01,JudgeSize
13,624,6.43615036836943,1,Sm,Bo,SmallBoxy_02,JudgeSize
13,708,6.56244409369372,1,Sm,Bo,SmallBoxy_03,JudgeSize
13,714,6.57088296233958,1,Sm,Bo,SmallBoxy_04,JudgeSize
13,594,6.38687931936265,1,Sm,Bo,SmallBoxy_08,JudgeSize
13,600,6.39692965521615,1,Sm,Bo,SmallBoxy_09,JudgeSize
13,750,6.62007320653036,1,Sm,Bo,SmallBoxy_10,JudgeSize
13,887,6.78784498230958,1,Sm,Bo,SmallBoxy_11,JudgeSize
13,584,6.36990098282823,1,Sm,Bo,SmallBoxy_15,JudgeSize
13,498,6.21060007702465,1,Sm,Bo,SmallBoxy_17,JudgeSize
13,653,6.48157712927643,1,Sm,Bo,SmallBoxy_21,JudgeSize
13,828,6.71901315438526,1,Sm,Bo,SmallBoxy_22,JudgeSize
13,739,6.6052979209482,1,Sm,Bo,SmallBoxy_23,JudgeSize
13,449,6.10702288774225,1,Sm,Bo,SmallBoxy_24,JudgeSize
13,NaN,NaN,1,Sm,Bo,SmallBoxy_25,JudgeSize
13,658,6.48920493132532,1,Sm,Bo,SmallBoxy_26,JudgeSize
13,609,6.4118182677099,1,Sm,Bo,SmallBoxy_27,JudgeSize
13,661,6.49375383985169,1,Sm,Bo,SmallBoxy_30,JudgeSize
13,647,6.4723462945009,1,Sm,Bo,SmallBoxy_31,JudgeSize
13,431,6.06610809010375,1,Sm,Bo,SmallBoxy_33,JudgeSize
13,648,6.47389069635227,1,Sm,Bo,SmallBoxy_35,JudgeSize
13,627,6.44094654063292,1,Sm,Bo,SmallBoxy_36,JudgeSize
13,642,6.46458830368996,1,Sm,Bo,SmallBoxy_37,JudgeSize
13,604,6.40357419793482,1,Sm,Bo,SmallBoxy_41,JudgeSize
13,704,6.55677835615804,1,Sm,Bo,SmallBoxy_42,JudgeSize
13,651,6.47850964220857,1,Sm,Bo,SmallBoxy_44,JudgeSize
13,743,6.61069604471776,1,Sm,Bo,SmallBoxy_45,JudgeSize
13,580,6.36302810354046,1,Sm,Bo,SmallBoxy_46,JudgeSize
13,669,6.50578406012823,1,Sm,Bo,SmallBoxy_48,JudgeSize
13,650,6.47697236288968,1,Sm,Bo,SmallBoxy_50,JudgeSize
13,874,6.77308037565554,1,Sm,Bo,SmallBoxy_51,JudgeSize
13,596,6.39024066706535,1,Sm,Bo,SmallBoxy_54,JudgeSize
13,519,6.25190388316589,1,Sm,Bo,SmallBoxy_55,JudgeSize
13,620,6.42971947803914,1,Sm,Bo,SmallBoxy_57,JudgeSize
13,570,6.3456363608286,1,Sm,Bo,SmallBoxy_58,JudgeSize
13,618,6.42648845745769,1,Sm,Bo,SmallBoxy_66,JudgeSize
13,678,6.5191472879404,1,Sm,Bo,SmallBoxy_71,JudgeSize
13,648,6.47389069635227,1,Sm,Bo,SmallBoxy_72,JudgeSize
13,775,6.65286302935335,1,Sm,Bo,SmallBoxy_74,JudgeSize
13,762,6.63594655568665,1,Sm,Bo,SmallBoxy_76,JudgeSize
13,611,6.4150969591716,1,Sm,Bo,SmallBoxy_78,JudgeSize
13,741,6.60800062529609,1,Sm,Bo,SmallBoxy_81,JudgeSize
13,685,6.52941883826223,1,Sm,Bo,SmallBoxy_83,JudgeSize
13,643,6.46614472423762,1,Sm,Bo,SmallBoxy_84,JudgeSize
13,776,6.65415252018322,1,Sm,Cu,SmallCurvy_01,JudgeSize
13,547,6.30444880242198,1,Sm,Cu,SmallCurvy_03,JudgeSize
13,674,6.51323011091231,1,Sm,Cu,SmallCurvy_04,JudgeSize
13,627,6.44094654063292,1,Sm,Cu,SmallCurvy_06,JudgeSize
13,498,6.21060007702465,1,Sm,Cu,SmallCurvy_07,JudgeSize
13,NaN,NaN,1,Sm,Cu,SmallCurvy_08,JudgeSize
13,650,6.47697236288968,1,Sm,Cu,SmallCurvy_09,JudgeSize
13,646,6.4707995037826,1,Sm,Cu,SmallCurvy_15,JudgeSize
13,658,6.48920493132532,1,Sm,Cu,SmallCurvy_16,JudgeSize
13,697,6.54678541076052,1,Sm,Cu,SmallCurvy_17,JudgeSize
13,450,6.10924758276437,1,Sm,Cu,SmallCurvy_18,JudgeSize
13,549,6.30809844150953,1,Sm,Cu,SmallCurvy_19,JudgeSize
13,310,5.73657229747919,1,Sm,Cu,SmallCurvy_22,JudgeSize
13,624,6.43615036836943,1,Sm,Cu,SmallCurvy_24,JudgeSize
13,592,6.38350663488401,1,Sm,Cu,SmallCurvy_27,JudgeSize
13,610,6.41345895716736,1,Sm,Cu,SmallCurvy_28,JudgeSize
13,587,6.3750248198281,1,Sm,Cu,SmallCurvy_29,JudgeSize
13,593,6.38519439899773,1,Sm,Cu,SmallCurvy_34,JudgeSize
13,670,6.50727771238501,1,Sm,Cu,SmallCurvy_36,JudgeSize
13,671,6.50876913697168,1,Sm,Cu,SmallCurvy_38,JudgeSize
13,587,6.3750248198281,1,Sm,Cu,SmallCurvy_39,JudgeSize
13,NaN,NaN,1,Sm,Cu,SmallCurvy_40,JudgeSize
13,680,6.52209279817015,1,Sm,Cu,SmallCurvy_41,JudgeSize
13,565,6.33682573114644,1,Sm,Cu,SmallCurvy_42,JudgeSize
13,539,6.289715570909,1,Sm,Cu,SmallCurvy_44,JudgeSize
13,562,6.33150184989369,1,Sm,Cu,SmallCurvy_45,JudgeSize
13,601,6.39859493453521,1,Sm,Cu,SmallCurvy_48,JudgeSize
13,636,6.45519856334012,1,Sm,Cu,SmallCurvy_49,JudgeSize
13,555,6.31896811374643,1,Sm,Cu,SmallCurvy_50,JudgeSize
13,681,6.52356230614951,1,Sm,Cu,SmallCurvy_53,JudgeSize
13,782,6.66185474054531,1,Sm,Cu,SmallCurvy_54,JudgeSize
13,389,5.96357934361845,1,Sm,Cu,SmallCurvy_56,JudgeSize
13,461,6.13339804299665,1,Sm,Cu,SmallCurvy_57,JudgeSize
13,604,6.40357419793482,1,Sm,Cu,SmallCurvy_59,JudgeSize
13,588,6.37672694789863,1,Sm,Cu,SmallCurvy_63,JudgeSize
13,660,6.49223983502047,1,Sm,Cu,SmallCurvy_71,JudgeSize
13,659,6.49072353450251,1,Sm,Cu,SmallCurvy_73,JudgeSize
13,456,6.12249280951439,1,Sm,Cu,SmallCurvy_79,JudgeSize
13,728,6.59030104819669,1,Sm,Cu,SmallCurvy_80,JudgeSize
13,861,6.75809450442773,1,Sm,Cu,SmallCurvy_81,JudgeSize
14,579,6.361302477573,0,Bi,Bo,BigBoxy_02,JudgeSize
14,636,6.45519856334012,0,Bi,Bo,BigBoxy_03,JudgeSize
14,449,6.10702288774225,0,Bi,Bo,BigBoxy_04,JudgeSize
14,637,6.45676965557216,0,Bi,Bo,BigBoxy_09,JudgeSize
14,432,6.06842558824411,0,Bi,Bo,BigBoxy_11,JudgeSize
14,492,6.19847871649231,0,Bi,Bo,BigBoxy_12,JudgeSize
14,551,6.31173480915291,0,Bi,Bo,BigBoxy_14,JudgeSize
14,711,6.56667242980324,0,Bi,Bo,BigBoxy_18,JudgeSize
14,539,6.289715570909,0,Bi,Bo,BigBoxy_19,JudgeSize
14,718,6.57646956904822,0,Bi,Bo,BigBoxy_22,JudgeSize
14,653,6.48157712927643,0,Bi,Bo,BigBoxy_25,JudgeSize
14,490,6.19440539110467,0,Bi,Bo,BigBoxy_30,JudgeSize
14,652,6.48004456192665,0,Bi,Bo,BigBoxy_33,JudgeSize
14,625,6.4377516497364,0,Bi,Bo,BigBoxy_35,JudgeSize
14,445,6.09807428216624,0,Bi,Bo,BigBoxy_37,JudgeSize
14,547,6.30444880242198,0,Bi,Bo,BigBoxy_39,JudgeSize
14,492,6.19847871649231,0,Bi,Bo,BigBoxy_41,JudgeSize
14,676,6.51619307604296,0,Bi,Bo,BigBoxy_42,JudgeSize
14,439,6.08449941307517,0,Bi,Bo,BigBoxy_44,JudgeSize
14,662,6.49526555593701,0,Bi,Bo,BigBoxy_45,JudgeSize
14,944,6.8501261661455,0,Bi,Bo,BigBoxy_46,JudgeSize
14,779,6.65801104587075,0,Bi,Bo,BigBoxy_49,JudgeSize
14,672,6.51025834052315,0,Bi,Bo,BigBoxy_51,JudgeSize
14,861,6.75809450442773,0,Bi,Bo,BigBoxy_55,JudgeSize
14,451,6.11146733950268,0,Bi,Bo,BigBoxy_58,JudgeSize
14,505,6.22455842927536,0,Bi,Bo,BigBoxy_59,JudgeSize
14,516,6.24610676548156,0,Bi,Bo,BigBoxy_60,JudgeSize
14,600,6.39692965521615,0,Bi,Bo,BigBoxy_61,JudgeSize
14,633,6.45047042214418,0,Bi,Bo,BigBoxy_62,JudgeSize
14,540,6.29156913955832,0,Bi,Bo,BigBoxy_63,JudgeSize
14,522,6.25766758788264,0,Bi,Bo,BigBoxy_64,JudgeSize
14,593,6.38519439899773,0,Bi,Bo,BigBoxy_66,JudgeSize
14,609,6.4118182677099,0,Bi,Bo,BigBoxy_69,JudgeSize
14,386,5.95583736946483,0,Bi,Bo,BigBoxy_71,JudgeSize
14,496,6.20657592672493,0,Bi,Bo,BigBoxy_72,JudgeSize
14,550,6.30991827822652,0,Bi,Bo,BigBoxy_73,JudgeSize
14,360,5.88610403145016,0,Bi,Bo,BigBoxy_75,JudgeSize
14,558,6.32435896238131,0,Bi,Bo,BigBoxy_76,JudgeSize
14,465,6.14203740558736,0,Bi,Bo,BigBoxy_78,JudgeSize
14,1046,6.95272864462487,0,Bi,Bo,BigBoxy_79,JudgeSize
14,555,6.31896811374643,0,Bi,Bo,BigBoxy_80,JudgeSize
14,516,6.24610676548156,0,Bi,Bo,BigBoxy_81,JudgeSize
14,695,6.54391184556479,0,Bi,Bo,BigBoxy_82,JudgeSize
14,571,6.34738920965601,0,Bi,Bo,BigBoxy_83,JudgeSize
14,600,6.39692965521615,0,Bi,Bo,BigBoxy_84,JudgeSize
14,572,6.3491389913798,0,Bi,Cu,BigCurvy_01,JudgeSize
14,535,6.28226674689601,0,Bi,Cu,BigCurvy_02,JudgeSize
14,552,6.31354804627709,0,Bi,Cu,BigCurvy_03,JudgeSize
14,595,6.38856140554563,0,Bi,Cu,BigCurvy_05,JudgeSize
14,603,6.40191719672719,0,Bi,Cu,BigCurvy_06,JudgeSize
14,662,6.49526555593701,0,Bi,Cu,BigCurvy_07,JudgeSize
14,983,6.89060912014717,0,Bi,Cu,BigCurvy_08,JudgeSize
14,571,6.34738920965601,0,Bi,Cu,BigCurvy_09,JudgeSize
14,703,6.55535689181067,0,Bi,Cu,BigCurvy_10,JudgeSize
14,438,6.08221891037645,0,Bi,Cu,BigCurvy_11,JudgeSize
14,620,6.42971947803914,0,Bi,Cu,BigCurvy_13,JudgeSize
14,401,5.99396142730657,0,Bi,Cu,BigCurvy_17,JudgeSize
14,620,6.42971947803914,0,Bi,Cu,BigCurvy_18,JudgeSize
14,640,6.46146817635372,0,Bi,Cu,BigCurvy_22,JudgeSize
14,567,6.34035930372775,0,Bi,Cu,BigCurvy_23,JudgeSize
14,842,6.73578001424233,0,Bi,Cu,BigCurvy_25,JudgeSize
14,541,6.29341927884648,0,Bi,Cu,BigCurvy_26,JudgeSize
14,690,6.5366915975913,0,Bi,Cu,BigCurvy_29,JudgeSize
14,799,6.68336094576627,0,Bi,Cu,BigCurvy_34,JudgeSize
14,644,6.46769872610435,0,Bi,Cu,BigCurvy_41,JudgeSize
14,564,6.33505425149806,0,Bi,Cu,BigCurvy_44,JudgeSize
14,511,6.2363695902037,0,Bi,Cu,BigCurvy_48,JudgeSize
14,561,6.3297209055227,0,Bi,Cu,BigCurvy_50,JudgeSize
14,611,6.4150969591716,0,Bi,Cu,BigCurvy_51,JudgeSize
14,699,6.54965074223381,0,Bi,Cu,BigCurvy_52,JudgeSize
14,829,6.7202201551353,0,Bi,Cu,BigCurvy_53,JudgeSize
14,529,6.2709884318583,0,Bi,Cu,BigCurvy_54,JudgeSize
14,568,6.34212141872115,0,Bi,Cu,BigCurvy_57,JudgeSize
14,693,6.5410299991899,0,Bi,Cu,BigCurvy_58,JudgeSize
14,499,6.21260609575152,0,Bi,Cu,BigCurvy_62,JudgeSize
14,589,6.37842618365159,0,Bi,Cu,BigCurvy_64,JudgeSize
14,576,6.35610766069589,0,Bi,Cu,BigCurvy_65,JudgeSize
14,597,6.3919171133926,0,Bi,Cu,BigCurvy_68,JudgeSize
14,734,6.59850902861452,0,Bi,Cu,BigCurvy_69,JudgeSize
14,613,6.41836493593621,0,Bi,Cu,BigCurvy_72,JudgeSize
14,560,6.32793678372919,0,Bi,Cu,BigCurvy_74,JudgeSize
14,616,6.42324696353352,0,Bi,Cu,BigCurvy_75,JudgeSize
14,491,6.19644412779452,0,Bi,Cu,BigCurvy_76,JudgeSize
14,416,6.03068526026126,0,Bi,Cu,BigCurvy_77,JudgeSize
14,484,6.18208490671663,0,Bi,Cu,BigCurvy_82,JudgeSize
14,675,6.51471269087253,0,Bi,Cu,BigCurvy_84,JudgeSize
14,732,6.59578051396131,0,Sm,Bo,SmallBoxy_01,JudgeSize
14,613,6.41836493593621,0,Sm,Bo,SmallBoxy_02,JudgeSize
14,677,6.51767127291227,0,Sm,Bo,SmallBoxy_03,JudgeSize
14,551,6.31173480915291,0,Sm,Bo,SmallBoxy_04,JudgeSize
14,569,6.34388043412633,0,Sm,Bo,SmallBoxy_08,JudgeSize
14,699,6.54965074223381,0,Sm,Bo,SmallBoxy_09,JudgeSize
14,892,6.79346613258001,0,Sm,Bo,SmallBoxy_10,JudgeSize
14,454,6.11809719804135,0,Sm,Bo,SmallBoxy_11,JudgeSize
14,444,6.09582456243222,0,Sm,Bo,SmallBoxy_17,JudgeSize
14,530,6.27287700654617,0,Sm,Bo,SmallBoxy_21,JudgeSize
14,607,6.4085287910595,0,Sm,Bo,SmallBoxy_22,JudgeSize
14,681,6.52356230614951,0,Sm,Bo,SmallBoxy_23,JudgeSize
14,602,6.40025744530882,0,Sm,Bo,SmallBoxy_24,JudgeSize
14,759,6.63200177739563,0,Sm,Bo,SmallBoxy_25,JudgeSize
14,679,6.5206211275587,0,Sm,Bo,SmallBoxy_26,JudgeSize
14,506,6.22653666928747,0,Sm,Bo,SmallBoxy_27,JudgeSize
14,570,6.3456363608286,0,Sm,Bo,SmallBoxy_30,JudgeSize
14,804,6.68959926917897,0,Sm,Bo,SmallBoxy_31,JudgeSize
14,810,6.69703424766648,0,Sm,Bo,SmallBoxy_35,JudgeSize
14,565,6.33682573114644,0,Sm,Bo,SmallBoxy_36,JudgeSize
14,435,6.07534603108868,0,Sm,Bo,SmallBoxy_37,JudgeSize
14,851,6.74641212857337,0,Sm,Bo,SmallBoxy_41,JudgeSize
14,682,6.52502965784346,0,Sm,Bo,SmallBoxy_42,JudgeSize
14,455,6.12029741895095,0,Sm,Bo,SmallBoxy_44,JudgeSize
14,634,6.45204895443723,0,Sm,Bo,SmallBoxy_45,JudgeSize
14,514,6.24222326545517,0,Sm,Bo,SmallBoxy_46,JudgeSize
14,430,6.06378520868761,0,Sm,Bo,SmallBoxy_50,JudgeSize
14,909,6.81234509417748,0,Sm,Bo,SmallBoxy_51,JudgeSize
14,438,6.08221891037645,0,Sm,Bo,SmallBoxy_54,JudgeSize
14,665,6.49978704065585,0,Sm,Bo,SmallBoxy_55,JudgeSize
14,486,6.18620862390049,0,Sm,Bo,SmallBoxy_57,JudgeSize
14,369,5.91079664404053,0,Sm,Bo,SmallBoxy_58,JudgeSize
14,399,5.98896141688986,0,Sm,Bo,SmallBoxy_66,JudgeSize
14,514,6.24222326545517,0,Sm,Bo,SmallBoxy_71,JudgeSize
14,567,6.34035930372775,0,Sm,Bo,SmallBoxy_74,JudgeSize
14,632,6.44888939414686,0,Sm,Bo,SmallBoxy_76,JudgeSize
14,648,6.47389069635227,0,Sm,Bo,SmallBoxy_78,JudgeSize
14,570,6.3456363608286,0,Sm,Bo,SmallBoxy_81,JudgeSize
14,542,6.29526600143965,0,Sm,Bo,SmallBoxy_83,JudgeSize
14,466,6.14418563412565,0,Sm,Bo,SmallBoxy_84,JudgeSize
14,594,6.38687931936265,0,Sm,Cu,SmallCurvy_01,JudgeSize
14,446,6.10031895202006,0,Sm,Cu,SmallCurvy_03,JudgeSize
14,673,6.51174532964473,0,Sm,Cu,SmallCurvy_04,JudgeSize
14,918,6.82219739062049,0,Sm,Cu,SmallCurvy_06,JudgeSize
14,598,6.39359075395063,0,Sm,Cu,SmallCurvy_07,JudgeSize
14,488,6.19031540585315,0,Sm,Cu,SmallCurvy_08,JudgeSize
14,775,6.65286302935335,0,Sm,Cu,SmallCurvy_09,JudgeSize
14,473,6.15909538849193,0,Sm,Cu,SmallCurvy_15,JudgeSize
14,544,6.29894924685594,0,Sm,Cu,SmallCurvy_16,JudgeSize
14,437,6.07993319509559,0,Sm,Cu,SmallCurvy_18,JudgeSize
14,482,6.1779441140506,0,Sm,Cu,SmallCurvy_19,JudgeSize
14,690,6.5366915975913,0,Sm,Cu,SmallCurvy_22,JudgeSize
14,401,5.99396142730657,0,Sm,Cu,SmallCurvy_24,JudgeSize
14,529,6.2709884318583,0,Sm,Cu,SmallCurvy_27,JudgeSize
14,468,6.14846829591765,0,Sm,Cu,SmallCurvy_28,JudgeSize
14,640,6.46146817635372,0,Sm,Cu,SmallCurvy_29,JudgeSize
14,387,5.95842469302978,0,Sm,Cu,SmallCurvy_31,JudgeSize
14,778,6.65672652417839,0,Sm,Cu,SmallCurvy_32,JudgeSize
14,516,6.24610676548156,0,Sm,Cu,SmallCurvy_34,JudgeSize
14,460,6.13122648948314,0,Sm,Cu,SmallCurvy_36,JudgeSize
14,585,6.37161184723186,0,Sm,Cu,SmallCurvy_38,JudgeSize
14,877,6.77650699237218,0,Sm,Cu,SmallCurvy_39,JudgeSize
14,483,6.18001665365257,0,Sm,Cu,SmallCurvy_40,JudgeSize
14,401,5.99396142730657,0,Sm,Cu,SmallCurvy_41,JudgeSize
14,666,6.50128967054039,0,Sm,Cu,SmallCurvy_42,JudgeSize
14,486,6.18620862390049,0,Sm,Cu,SmallCurvy_44,JudgeSize
14,538,6.28785856016178,0,Sm,Cu,SmallCurvy_45,JudgeSize
14,535,6.28226674689601,0,Sm,Cu,SmallCurvy_48,JudgeSize
14,479,6.17170059741091,0,Sm,Cu,SmallCurvy_49,JudgeSize
14,491,6.19644412779452,0,Sm,Cu,SmallCurvy_50,JudgeSize
14,588,6.37672694789863,0,Sm,Cu,SmallCurvy_53,JudgeSize
14,657,6.48768401848461,0,Sm,Cu,SmallCurvy_54,JudgeSize
14,497,6.20859002609663,0,Sm,Cu,SmallCurvy_56,JudgeSize
14,715,6.57228254269401,0,Sm,Cu,SmallCurvy_57,JudgeSize
14,729,6.59167373200866,0,Sm,Cu,SmallCurvy_59,JudgeSize
14,860,6.75693238924755,0,Sm,Cu,SmallCurvy_63,JudgeSize
14,510,6.23441072571837,0,Sm,Cu,SmallCurvy_71,JudgeSize
14,447,6.10255859461357,0,Sm,Cu,SmallCurvy_72,JudgeSize
14,435,6.07534603108868,0,Sm,Cu,SmallCurvy_73,JudgeSize
14,580,6.36302810354046,0,Sm,Cu,SmallCurvy_79,JudgeSize
14,612,6.41673228251233,0,Sm,Cu,SmallCurvy_80,JudgeSize
